	0
YKR081C_fc_intermediate_2	1
YKR085C_fc	1
YKR087C_fc	1
YKR087C_fc_intermediate_1	1
YKR089C_fc	1
YKR091W_fc	1
YKR092C_fc	1
YKR092C_fc_intermediate_1	1
YKR094C_fc	1
YKR099W_fc	1
YLL001W_fc	1
YLL008W_fc	1
YLL009C_fc	1
YLL011W_fc	1
YLL014W_fc	1
YLL018C_fc	1
YLL018C_fc_intermediate_1	1
YLL018C_fc_intermediate_2	1
YLL022C_fc	1
YLL023C_fc	1
YLL023C_fc_andNotIntermediate	1
YLL023C_fc_intermediate_1	1
YLL023C_fc_intermediate_2	1
YLL023C_fc_intermediate_3	1
YLL024C_fc	1
YLL024C_fc_intermediate_1	1
YLL024C_fc_intermediate_2	1
YLL026W_fc	1
YLL026W_fc_andNotIntermediate	1
YLL026W_fc_intermediate_1	1
YLL027W_fc	1
YLL028W_fc	1
YLL029W_fc	1
YLL039C_fc	1
YLL039C_fc_intermediate_1	1
YLL041C_fc	1
YLL045C_fc	1
YLL050C_fc	1
YLL051C_fc	1
YLL055W_fc	1
YLL061W_fc	1
YLR003C_fc	1
YLR005W_fc	1
YLR007W_fc	1
YLR009W_fc	1
YLR013W_fc	1
YLR014C_fc	1
YLR017W_fc	1
YLR019W_fc	1
YLR023C_fc	1
YLR023C_fc_intermediate_1	1
YLR023C_fc_intermediate_2	1
YLR026C_fc	1
YLR027C_fc	1
YLR027C_fc_intermediate_1	1
YLR028C_fc	1
YLR029C_fc	1
YLR029C_fc_intermediate_1	1
YLR033W_fc	1
YLR034C_fc	1
YLR034C_fc_intermediate_1	1
YLR038C_fc	1
YLR043C_fc	1
YLR044C_fc	1
YLR044C_fc_intermediate_1	1
YLR048W_fc	1
YLR048W_fc_intermediate_1	1
YLR049C_fc	1
YLR049C_fc_intermediate_1	1
YLR050C_fc	1
YLR051C_fc	1
YLR052W_fc	1
YLR056W_fc	1
YLR056W_fc_intermediate_1	1
YLR056W_fc_intermediate_2	1
YLR058C_fc	1
YLR058C_fc_intermediate_1	1
YLR060W_fc	1
YLR060W_fc_intermediate_1	1
YLR060W_fc_intermediate_2	1
YLR061W_fc	1
YLR061W_fc_intermediate_1	1
YLR064W_fc	1
YLR066W_fc	1
YLR073C_fc	1
YLR074C_fc	1
YLR075W_fc	1
YLR078C_fc	1
YLR079W_fc	1
YLR082C_fc	1
YLR089C_fc	1
YLR089C_fc_intermediate_1	1
YLR089C_fc_intermediate_2	1
YLR090W_fc	1
YLR092W_fc	1
YLR093C_fc	1
YLR100W_fc	1
YLR102C_fc	1
YLR104W_fc	1
YLR105C_fc	1
YLR106C_fc	1
YLR107W_fc	1
YLR108C_fc	1
YLR108C_fc_intermediate_1	1
YLR109W_fc	1
YLR109W_fc_andNotIntermediate	1
YLR109W_fc_intermediate_1	1
YLR109W_fc_intermediate_2	1
YLR109W_fc_intermediate_3	1
YLR110C_fc	1
YLR110C_fc_intermediate_1	1
YLR110C_fc_intermediate_2	1
YLR113W_fc	1
YLR113W_fc_intermediate_1	1
YLR114C_fc	1
YLR117C_fc	1
YLR118C_fc	1
YLR120C_fc	1
YLR129W_fc	1
YLR130C_fc	1
YLR131C_fc	1
YLR139C_fc	1
YLR142W_fc	1
YLR146C_fc	1
YLR149C_fc	1
YLR150W_fc	1
YLR150W_fc_intermediate_1	1
YLR152C_fc	1
YLR153C_fc	1
YLR153C_fc_intermediate_1	1
YLR153C_fc_intermediate_2	1
YLR163C_fc	1
YLR164W_fc	1
YLR167W_fc	1
YLR168C_fc	1
YLR168C_fc_intermediate_1	1
YLR168C_fc_intermediate_2	1
YLR170C_fc	1
YLR172C_fc	1
YLR174W_fc	1
YLR175W_fc	1
YLR176C_fc	1
YLR177W_fc	1
YLR178C_fc	1
YLR178C_fc_intermediate_1	1
YLR179C_fc	1
YLR180W_fc	1
YLR180W_fc_intermediate_1	1
YLR180W_fc_intermediate_2	1
YLR185W_fc	1
YLR186W_fc	1
YLR190W_fc	1
YLR192C_fc	1
YLR193C_fc	1
YLR195C_fc	1
YLR196W_fc	1
YLR197W_fc	1
YLR199C_fc	1
YLR201C_fc	1
YLR203C_fc	1
YLR204W_fc	1
YLR208W_fc	1
YLR209C_fc	1
YLR216C_fc	1
YLR219W_fc	1
YLR220W_fc	1
YLR220W_fc_intermediate_1	1
YLR223C_fc	1
YLR225C_fc	1
YLR228C_fc	1
YLR229C_fc	1
YLR231C_fc	1
YLR244C_fc	1
YLR244C_fc_intermediate_1	1
YLR248W_fc	1
YLR249W_fc	1
YLR249W_fc_andNotIntermediate	1
YLR249W_fc_intermediate_1	1
YLR250W_fc	1
YLR253W_fc	1
YLR254C_fc	1
YLR256W_fc	1
YLR257W_fc	1
YLR257W_fc_intermediate_1	1
YLR257W_fc_intermediate_2	1
YLR258W_fc	1
YLR258W_fc_andNotIntermediate	1
YLR258W_fc_intermediate_1	1
YLR258W_fc_intermediate_2	1
YLR259C_fc	1
YLR264W_fc	1
YLR268W_fc	1
YLR270W_fc	1
YLR283W_fc	1
YLR284C_fc	1
YLR285W_fc	1
YLR286C_fc	1
YLR286C_fc_intermediate_1	1
YLR287C_fc	1
YLR291C_fc	1
YLR292C_fc	1
YLR293C_fc	1
YLR295C_fc	1
YLR297W_fc	1
YLR297W_fc_intermediate_1	1
YLR299W_fc	1
YLR300W_fc	1
YLR300W_fc_andNotIntermediate	1
YLR300W_fc_intermediate_1	1
YLR300W_fc_intermediate_2	1
YLR300W_fc_intermediate_3	1
YLR301W_fc	1
YLR303W_fc	1
YLR303W_fc_intermediate_1	1
YLR303W_fc_intermediate_2	1
YLR304C_fc	1
YLR304C_fc_intermediate_1	1
YLR304C_fc_intermediate_2	1
YLR314C_fc	1
YLR324W_fc	1
YLR325C_fc	1
YLR327C_fc	1
YLR327C_fc_intermediate_1	1
YLR327C_fc_intermediate_2	1
YLR328W_fc	1
YLR330W_fc	1
YLR332W_fc	1
YLR332W_fc_intermediate_1	1
YLR332W_fc_intermediate_2	1
YLR333C_fc	1
YLR335W_fc	1
YLR340W_fc	1
YLR342W_fc	1
YLR342W_fc_intermediate_1	1
YLR342W_fc_intermediate_2	1
YLR344W_fc	1
YLR345W_fc	1
YLR347C_fc	1
YLR350W_fc	1
YLR350W_fc_andNotIntermediate	1
YLR350W_fc_intermediate_1	1
YLR350W_fc_intermediate_2	1
YLR354C_fc	1
YLR355C_fc	1
YLR355C_fc_intermediate_1	1
YLR355C_fc_intermediate_2	1
YLR356W_fc	1
YLR359W_fc	1
YLR359W_fc_intermediate_1	1
YLR359W_fc_intermediate_2	1
YLR360W_fc	1
YLR367W_fc	1
YLR372W_fc	1
YLR375W_fc	1
YLR378C_fc	1
YLR380W_fc	1
YLR387C_fc	1
YLR388W_fc	1
YLR389C_fc	1
YLR395C_fc	1
YLR399C_fc	1
YLR399C_fc_intermediate_1	1
YLR403W_fc	1
YLR405W_fc	1
YLR406C_fc	1
YLR409C_fc	1
YLR410W_fc	1
YLR412W_fc	1
YLR413W_fc	1
YLR414C_fc	1
YLR414C_fc_intermediate_1	1
YLR414C_fc_intermediate_2	1
YLR414C_fc_intermediate_3	1
YLR420W_fc	1
YLR421C_fc	1
YLR429W_fc	1
YLR432W_fc	1
YLR432W_fc_andNotIntermediate	1
YLR432W_fc_intermediate_1	1
YLR432W_fc_intermediate_2	1
YLR437C_fc	1
YLR437C_fc_intermediate_1	1
YLR437C_fc_intermediate_2	1
YLR438W_fc	1
YLR438W_fc_intermediate_1	1
YLR439W_fc	1
YLR439W_fc_intermediate_1	1
YLR439W_fc_intermediate_2	1
YLR441C_fc	1
YLR447C_fc	1
YLR448W_fc	1
YLR449W_fc	1
YLR449W_fc_intermediate_1	1
YLR449W_fc_intermediate_2	1
YLR451W_fc	1
YLR459W_fc	1
YML001W_fc	1
YML004C_fc	1
YML004C_fc_intermediate_1	1
YML004C_fc_intermediate_2	1
YML004C_fc_intermediate_3	1
YML007W_fc	1
YML008C_fc	1
YML009C_fc	1
YML012W_fc	1
YML018C_fc	1
YML019W_fc	1
YML022W_fc	1
YML024W_fc	1
YML026C_fc	1
YML027W_fc	1
YML028W_fc	1
YML028W_fc_intermediate_1	1
YML030W_fc	1
YML031W_fc	1
YML035C_fc	1
YML038C_fc	1
YML041C_fc	1
YML048W_fc	1
YML051W_fc	1
YML052W_fc	1
YML052W_fc_intermediate_1	1
YML052W_fc_intermediate_2	1
YML053C_fc	1
YML053C_fc_intermediate_1	1
YML054C_fc	1
YML055W_fc	1
YML056C_fc	1
YML056C_fc_intermediate_1	1
YML057W_fc	1
YML058W_fc	1
YML063W_fc	1
YML067C_fc	1
YML069W_fc	1
YML070W_fc	1
YML070W_fc_intermediate_1	1
YML070W_fc_intermediate_2	1
YML072C_fc	1
YML073C_fc	1
YML074C_fc	1
YML074C_fc_intermediate_1	1
YML075C_fc	1
YML078W_fc	1
YML079W_fc	1
YML085C_fc	1
YML086C_fc	1
YML092C_fc	1
YML097C_fc	1
YML098W_fc	1
YML099C_fc	1
YML100W_fc	1
YML100W_fc_intermediate_1	1
YML101C_fc	1
YML105C_fc	1
YML106W_fc	1
YML110C_fc	1
YML115C_fc	1
YML119W_fc	1
YML120C_fc	1
YML120C_fc_intermediate_1	1
YML121W_fc	1
YML123C_fc	1
YML123C_fc_intermediate_1	1
YML123C_fc_intermediate_2	1
YML125C_fc	1
YML125C_fc_andNotIntermediate	1
YML125C_fc_intermediate_1	1
YML126C_fc	1
YML128C_fc	1
YML129C_fc	1
YML130C_fc	1
YML131W_fc	1
YML131W_fc_intermediate_1	1
YMR001C_fc	1
YMR002W_fc	1
YMR002W_fc_intermediate_1	1
YMR002W_fc_intermediate_2	1
YMR005W_fc	1
YMR006C_fc	1
YMR006C_fc_intermediate_1	1
YMR008C_fc	1
YMR008C_fc_intermediate_1	1
YMR009W_fc	1
YMR011W_fc	1
YMR011W_fc_intermediate_1	1
YMR011W_fc_intermediate_2	1
YMR012W_fc	1
YMR015C_fc	1
YMR015C_fc_intermediate_1	1
YMR016C_fc	1
YMR019W_fc	1
YMR021C_fc	1
YMR022W_fc	1
YMR024W_fc	1
YMR026C_fc	1
YMR027W_fc	1
YMR030W_fc	1
YMR031C_fc	1
YMR033W_fc	1
YMR037C_fc	1
YMR038C_fc	1
YMR039C_fc	1
YMR040W_fc	1
YMR041C_fc	1
YMR042W_fc	1
YMR043W_fc	1
YMR044W_fc	1
YMR049C_fc	1
YMR054W_fc	1
YMR056C_fc	1
YMR058W_fc	1
YMR058W_fc_andNotIntermediate	1
YMR058W_fc_intermediate_1	1
YMR058W_fc_intermediate_2	1
YMR059W_fc	1
YMR062C_fc	1
YMR070W_fc	1
YMR072W_fc	1
YMR072W_fc_intermediate_1	1
YMR073C_fc	1
YMR079W_fc	1
YMR083W_fc	1
YMR088C_fc	1
YMR090W_fc	1
YMR091C_fc	1
YMR092C_fc	1
YMR093W_fc	1
YMR099C_fc	1
YMR105C_fc	1
YMR105C_fc_intermediate_1	1
YMR105C_fc_intermediate_2	1
YMR105C_fc_intermediate_3	1
YMR105C_fc_intermediate_4	1
YMR107W_fc	1
YMR108W_fc	1
YMR110C_fc	1
YMR116C_fc	1
YMR116C_fc_intermediate_1	1
YMR120C_fc	1
YMR120C_fc_intermediate_1	1
YMR121C_fc	1
YMR121C_fc_intermediate_1	1
YMR123W_fc	1
YMR123W_fc_intermediate_1	1
YMR125W_fc	1
YMR130W_fc	1
YMR131C_fc	1
YMR134W_fc	1
YMR135C_fc	1
YMR136W_fc	1
YMR136W_fc_intermediate_1	1
YMR136W_fc_intermediate_2	1
YMR139W_fc	1
YMR139W_fc_intermediate_1	1
YMR142C_fc	1
YMR143W_fc	1
YMR145C_fc	1
YMR145C_fc_intermediate_1	1
YMR146C_fc	1
YMR146C_fc_intermediate_1	1
YMR148W_fc	1
YMR152W_fc	1
YMR157C_fc	1
YMR164C_fc	1
YMR169C_fc	1
YMR170C_fc	1
YMR171C_fc	1
YMR171C_fc_intermediate_1	1
YMR172W_fc	1
YMR174C_fc	1
YMR175W_fc	1
YMR178W_fc	1
YMR181C_fc	1
YMR181C_fc_intermediate_1	1
YMR181C_fc_intermediate_2	1
YMR182C_fc	1
YMR183C_fc	1
YMR184W_fc	1
YMR186W_fc	1
YMR186W_fc_intermediate_1	1
YMR186W_fc_intermediate_2	1
YMR188C_fc	1
YMR189W_fc	1
YMR189W_fc_intermediate_1	1
YMR192W_fc	1
YMR193W_fc	1
YMR194W_fc	1
YMR194W_fc_intermediate_1	1
YMR195W_fc	1
YMR195W_fc_andNotIntermediate	1
YMR195W_fc_intermediate_1	1
YMR195W_fc_intermediate_2	1
YMR195W_fc_intermediate_3	1
YMR195W_fc_intermediate_4	1
YMR195W_fc_intermediate_5	1
YMR196W_fc	1
YMR197C_fc	1
YMR199W_fc	1
YMR200W_fc	1
YMR202W_fc	1
YMR203W_fc	1
YMR205C_fc	1
YMR208W_fc	1
YMR209C_fc	1
YMR215W_fc	1
YMR216C_fc	1
YMR217W_fc	1
YMR217W_fc_intermediate_1	1
YMR220W_fc	1
YMR222C_fc	1
YMR226C_fc	1
YMR229C_fc	1
YMR230W_fc	1
YMR235C_fc	1
YMR236W_fc	1
YMR237W_fc	1
YMR238W_fc	1
YMR241W_fc	1
YMR241W_fc_andNotIntermediate	1
YMR241W_fc_intermediate_1	1
YMR241W_fc_intermediate_2	1
YMR242C_fc	1
YMR243C_fc	1
YMR246W_fc	1
YMR246W_fc_andNotIntermediate	1
YMR246W_fc_intermediate_1	1
YMR246W_fc_intermediate_2	1
YMR250W_fc	1
YMR255W_fc	1
YMR256C_fc	1
YMR258C_fc	1
YMR260C_fc	1
YMR261C_fc	1
YMR264W_fc	1
YMR266W_fc	1
YMR271C_fc	1
YMR272C_fc	1
YMR272C_fc_intermediate_1	1
YMR272C_fc_intermediate_2	1
YMR276W_fc	1
YMR280C_fc	1
YMR281W_fc	1
YMR286W_fc	1
YMR289W_fc	1
YMR290C_fc	1
YMR290C_fc_andNotIntermediate	1
YMR290C_fc_intermediate_1	1
YMR291W_fc	1
YMR292W_fc	1
YMR295C_fc	1
YMR296C_fc	1
YMR297W_fc	1
YMR298W_fc	1
YMR298W_fc_intermediate_1	1
YMR300C_fc	1
YMR300C_fc_intermediate_1	1
YMR300C_fc_intermediate_2	1
YMR302C_fc	1
YMR305C_fc	1
YMR305C_fc_intermediate_1	1
YMR307W_fc	1
YMR307W_fc_andNotIntermediate	1
YMR307W_fc_intermediate_1	1
YMR307W_fc_intermediate_2	1
YMR308C_fc	1
YMR309C_fc	1
YMR310C_fc	1
YMR312W_fc	1
YMR313C_fc	1
YMR314W_fc	1
YMR315W_fc	1
YMR315W_fc_andNotIntermediate	1
YMR315W_fc_intermediate_1	1
YMR316W_fc	1
YMR318C_fc	1
YNL001W_fc	1
YNL002C_fc	1
YNL002C_fc_intermediate_1	1
YNL002C_fc_intermediate_2	1
YNL004W_fc	1
YNL005C_fc	1
YNL006W_fc	1
YNL007C_fc	1
YNL008C_fc	1
YNL010W_fc	1
YNL016W_fc	1
YNL025C_fc	1
YNL027W_fc	1
YNL030W_fc	1
YNL031C_fc	1
YNL031C_fc_intermediate_1	1
YNL032W_fc	1
YNL036W_fc	1
YNL036W_fc_intermediate_1	1
YNL036W_fc_intermediate_2	1
YNL036W_fc_intermediate_3	1
YNL037C_fc	1
YNL037C_fc_intermediate_1	1
YNL037C_fc_intermediate_2	1
YNL040W_fc	1
YNL041C_fc	1
YNL044W_fc	1
YNL045W_fc	1
YNL046W_fc	1
YNL048W_fc	0
YNL051W_fc	1
YNL052W_fc	1
YNL055C_fc	1
YNL055C_fc_intermediate_1	1
YNL056W_fc	1
YNL056W_fc_intermediate_1	1
YNL058C_fc	1
YNL058C_fc_andNotIntermediate	1
YNL058C_fc_intermediate_1	1
YNL058C_fc_intermediate_2	1
YNL058C_fc_intermediate_3	1
YNL058C_fc_intermediate_4	1
YNL059C_fc	1
YNL062C_fc	1
YNL063W_fc	1
YNL064C_fc	1
YNL066W_fc	1
YNL066W_fc_intermediate_1	1
YNL066W_fc_intermediate_2	1
YNL067W_fc	1
YNL067W_fc_andNotIntermediate	1
YNL067W_fc_intermediate_1	1
YNL067W_fc_intermediate_2	1
YNL068C_fc	1
YNL069C_fc	1
YNL069C_fc_intermediate_1	1
YNL070W_fc	1
YNL071W_fc	1
YNL074C_fc	1
YNL077W_fc	1
YNL078W_fc	1
YNL078W_fc_intermediate_1	1
YNL079C_fc	1
YNL080C_fc	1
YNL081C_fc	1
YNL084C_fc	1
YNL085W_fc	1
YNL087W_fc	1
YNL088W_fc	1
YNL090W_fc	1
YNL094W_fc	1
YNL096C_fc	1
YNL098C_fc	1
YNL099C_fc	1
YNL100W_fc	1
YNL101W_fc	1
YNL103W_fc	1
YNL104C_fc	1
YNL110C_fc	1
YNL111C_fc	1
YNL112W_fc	1
YNL115C_fc	1
YNL116W_fc	1
YNL117W_fc	1
YNL121C_fc	1
YNL124W_fc	1
YNL125C_fc	1
YNL129W_fc	1
YNL130C_fc	1
YNL131W_fc	1
YNL132W_fc	1
YNL134C_fc	1
YNL134C_fc_intermediate_1	1
YNL134C_fc_intermediate_2	1
YNL134C_fc_intermediate_3	1
YNL135C_fc	1
YNL135C_fc_intermediate_1	1
YNL138W_fc	1
YNL141W_fc	1
YNL141W_fc_intermediate_1	1
YNL142W_fc	1
YNL142W_fc_intermediate_1	1
YNL147W_fc	1
YNL149C_fc	1
YNL153C_fc	1
YNL154C_fc	1
YNL155W_fc	1
YNL156C_fc	1
YNL157W_fc	1
YNL157W_fc_intermediate_1	1
YNL160W_fc	1
YNL160W_fc_andNotIntermediate	1
YNL160W_fc_intermediate_1	1
YNL160W_fc_intermediate_2	1
YNL160W_fc_intermediate_3	1
YNL160W_fc_intermediate_4	1
YNL162W_fc	1
YNL167C_fc	1
YNL168C_fc	1
YNL169C_fc	1
YNL173C_fc	1
YNL175C_fc	1
YNL176C_fc	1
YNL177C_fc	1
YNL178W_fc	1
YNL178W_fc_intermediate_1	1
YNL178W_fc_intermediate_2	1
YNL180C_fc	1
YNL180C_fc_intermediate_1	1
YNL180C_fc_intermediate_2	1
YNL180C_fc_intermediate_3	1
YNL182C_fc	1
YNL183C_fc	1
YNL185C_fc	1
YNL186W_fc	1
YNL189W_fc	1
YNL189W_fc_intermediate_1	1
YNL190W_fc	1
YNL190W_fc_intermediate_1	1
YNL190W_fc_intermediate_2	1
YNL191W_fc	1
YNL192W_fc	1
YNL192W_fc_intermediate_1	1
YNL193W_fc	1
YNL195C_fc	1
YNL197C_fc	1
YNL199C_fc	1
YNL208W_fc	1
YNL208W_fc_intermediate_1	1
YNL208W_fc_intermediate_2	1
YNL209W_fc	1
YNL212W_fc	1
YNL216W_fc	1
YNL217W_fc	1
YNL219C_fc	1
YNL220W_fc	1
YNL220W_fc_andNotIntermediate	1
YNL220W_fc_intermediate_1	1
YNL220W_fc_intermediate_2	1
YNL220W_fc_intermediate_3	1
YNL222W_fc	1
YNL229C_fc	1
YNL231C_fc	1
YNL231C_fc_intermediate_1	1
YNL232W_fc	1
YNL239W_fc	1
YNL241C_fc	1
YNL241C_fc_intermediate_1	1
YNL241C_fc_intermediate_2	1
YNL244C_fc	1
YNL244C_fc_intermediate_1	1
YNL248C_fc	1
YNL251C_fc	1
YNL255C_fc	1
YNL256W_fc	1
YNL258C_fc	1
YNL259C_fc	1
YNL263C_fc	1
YNL264C_fc	1
YNL265C_fc	1
YNL268W_fc	1
YNL274C_fc	1
YNL277W_fc	1
YNL277W_fc_intermediate_1	1
YNL277W_fc_intermediate_2	1
YNL280C_fc	1
YNL281W_fc	1
YNL283C_fc	1
YNL283C_fc_intermediate_1	1
YNL284C_fc	1
YNL287W_fc	1
YNL288W_fc	1
YNL289W_fc	1
YNL289W_fc_intermediate_1	1
YNL289W_fc_intermediate_2	1
YNL290W_fc	1
YNL300W_fc	1
YNL300W_fc_intermediate_1	1
YNL301C_fc	1
YNL302C_fc	1
YNL305C_fc	1
YNL305C_fc_intermediate_1	1
YNL305C_fc_intermediate_2	1
YNL306W_fc	1
YNL307C_fc	1
YNL307C_fc_intermediate_1	1
YNL308C_fc	1
YNL312W_fc	1
YNL312W_fc_intermediate_1	1
YNL312W_fc_intermediate_2	1
YNL314W_fc	1
YNL315C_fc	1
YNL322C_fc	1
YNL323W_fc	1
YNL327W_fc	1
YNL327W_fc_intermediate_1	1
YNL327W_fc_intermediate_2	1
YNL336W_fc	1
YNR001C_fc	1
YNR001C_fc_intermediate_1	1
YNR002C_fc	1
YNR007C_fc	1
YNR009W_fc	1
YNR013C_fc	1
YNR016C_fc	1
YNR017W_fc	1
YNR018W_fc	1
YNR018W_fc_andNotIntermediate	1
YNR018W_fc_intermediate_1	1
YNR018W_fc_intermediate_2	1
YNR021W_fc	1
YNR021W_fc_intermediate_1	1
YNR027W_fc	1
YNR028W_fc	1
YNR030W_fc	1
YNR034W_fc	1
YNR034W_fc_intermediate_1	1
YNR035C_fc	1
YNR036C_fc	1
YNR037C_fc	1
YNR041C_fc	1
YNR043W_fc	1
YNR046W_fc	1
YNR047W_fc	1
YNR050C_fc	1
YNR050C_fc_intermediate_1	1
YNR050C_fc_intermediate_2	1
YNR051C_fc	1
YNR052C_fc	1
YNR053C_fc	1
YNR053C_fc_andNotIntermediate	1
YNR053C_fc_intermediate_1	1
YNR053C_fc_intermediate_2	1
YNR053C_fc_intermediate_3	1
YNR055C_fc	1
YNR061C_fc	1
YNR067C_fc	1
YOL002C_fc	1
YOL005C_fc	1
YOL007C_fc	1
YOL010W_fc	1
YOL011W_fc	1
YOL011W_fc_intermediate_1	1
YOL011W_fc_intermediate_2	1
YOL012C_fc	1
YOL016C_fc	1
YOL019W_fc	1
YOL021C_fc	1
YOL022C_fc	1
YOL026C_fc	1
YOL026C_fc_intermediate_1	1
YOL026C_fc_intermediate_2	1
YOL027C_fc	1
YOL028C_fc	1
YOL036W_fc	1
YOL038W_fc	1
YOL039W_fc	1
YOL040C_fc	1
YOL041C_fc	1
YOL048C_fc	1
YOL049W_fc	1
YOL052C_fc	1
YOL053W_fc	1
YOL057W_fc	1
YOL058W_fc	1
YOL058W_fc_intermediate_1	1
YOL058W_fc_intermediate_2	1
YOL058W_fc_intermediate_3	1
YOL059W_fc	1
YOL059W_fc_andNotIntermediate	1
YOL059W_fc_intermediate_1	1
YOL060C_fc	1
YOL061W_fc	1
YOL062C_fc	1
YOL064C_fc	1
YOL067C_fc	1
YOL068C_fc	1
YOL071W_fc	1
YOL077C_fc	1
YOL081W_fc	1
YOL082W_fc	1
YOL083W_fc	1
YOL086C_fc	1
YOL089C_fc	1
YOL092W_fc	1
YOL102C_fc	1
YOL102C_fc_intermediate_1	1
YOL103W_fc	1
YOL108C_fc	1
YOL109W_fc	1
YOL109W_fc_intermediate_1	1
YOL109W_fc_intermediate_2	1
YOL109W_fc_intermediate_3	1
YOL110W_fc	1
YOL111C_fc	1
YOL116W_fc	1
YOL119C_fc	1
YOL119C_fc_intermediate_1	1
YOL120C_fc	1
YOL121C_fc	1
YOL121C_fc_intermediate_1	1
YOL122C_fc	1
YOL123W_fc	1
YOL123W_fc_intermediate_1	1
YOL123W_fc_intermediate_2	1
YOL124C_fc	1
YOL126C_fc	1
YOL126C_fc_intermediate_1	1
YOL126C_fc_intermediate_2	1
YOL126C_fc_intermediate_3	1
YOL127W_fc	1
YOL127W_fc_intermediate_1	1
YOL129W_fc	1
YOL133W_fc	1
YOL136C_fc	1
YOL139C_fc	1
YOL139C_fc_intermediate_1	1
YOL139C_fc_intermediate_2	1
YOL139C_fc_intermediate_3	1
YOL140W_fc	1
YOL143C_fc	1
YOL147C_fc	1
YOL151W_fc	1
YOL151W_fc_andNotIntermediate	1
YOL151W_fc_intermediate_1	1
YOL151W_fc_intermediate_2	1
YOL155C_fc	1
YOL155C_fc_intermediate_1	1
YOL155C_fc_intermediate_2	1
YOL155C_fc_intermediate_3	1
YOR001W_fc	1
YOR002W_fc	1
YOR004W_fc	1
YOR007C_fc	1
YOR008C_fc	1
YOR016C_fc	1
YOR019W_fc	1
YOR019W_fc_intermediate_1	1
YOR020C_fc	1
YOR021C_fc	1
YOR023C_fc	1
YOR025W_fc	1
YOR025W_fc_intermediate_1	1
YOR026W_fc	1
YOR027W_fc	1
YOR028C_fc	1
YOR032C_fc	1
YOR036W_fc	1
YOR039W_fc	1
YOR042W_fc	1
YOR043W_fc	1
YOR045W_fc	1
YOR051C_fc	1
YOR052C_fc	1
YOR052C_fc_andNotIntermediate	1
YOR052C_fc_intermediate_1	1
YOR052C_fc_intermediate_2	1
YOR056C_fc	1
YOR057W_fc	1
YOR061W_fc	1
YOR062C_fc	1
YOR063W_fc	1
YOR063W_fc_intermediate_1	1
YOR063W_fc_intermediate_2	1
YOR064C_fc	1
YOR065W_fc	1
YOR065W_fc_intermediate_1	1
YOR065W_fc_intermediate_2	1
YOR070C_fc	1
YOR074C_fc	1
YOR075W_fc	1
YOR078W_fc	1
YOR084W_fc	1
YOR086C_fc	1
YOR087W_fc	1
YOR089C_fc	1
YOR091W_fc	1
YOR092W_fc	1
YOR094W_fc	1
YOR095C_fc	1
YOR095C_fc_andNotIntermediate	1
YOR095C_fc_intermediate_1	1
YOR095C_fc_intermediate_2	1
YOR096W_fc	1
YOR099W_fc	1
YOR100C_fc	1
YOR101W_fc	1
YOR101W_fc_intermediate_1	1
YOR103C_fc	1
YOR108W_fc	1
YOR110W_fc	1
YOR115C_fc	1
YOR117W_fc	1
YOR120W_fc	1
YOR122C_fc	1
YOR123C_fc	1
YOR125C_fc	1
YOR126C_fc	1
YOR128C_fc	1
YOR128C_fc_intermediate_1	1
YOR130C_fc	1
YOR133W_fc	1
YOR136W_fc	1
YOR140W_fc	1
YOR142W_fc	1
YOR145C_fc	1
YOR145C_fc_andNotIntermediate	1
YOR145C_fc_intermediate_1	1
YOR147W_fc	1
YOR148C_fc	1
YOR150W_fc	1
YOR151C_fc	1
YOR153W_fc	1
YOR153W_fc_andNotIntermediate	1
YOR153W_fc_intermediate_1	1
YOR153W_fc_intermediate_2	1
YOR155C_fc	1
YOR157C_fc	1
YOR158W_fc	1
YOR161C_fc	1
YOR161C_fc_andNotIntermediate	1
YOR161C_fc_intermediate_1	1
YOR161C_fc_intermediate_2	1
YOR162C_fc	1
YOR163W_fc	1
YOR164C_fc	1
YOR165W_fc	1
YOR167C_fc	1
YOR168W_fc	1
YOR173W_fc	1
YOR173W_fc_intermediate_1	1
YOR173W_fc_intermediate_2	1
YOR175C_fc	1
YOR176W_fc	1
YOR179C_fc	1
YOR182C_fc	1
YOR184W_fc	1
YOR184W_fc_intermediate_1	1
YOR184W_fc_intermediate_2	1
YOR185C_fc	1
YOR187W_fc	1
YOR196C_fc	1
YOR197W_fc	1
YOR198C_fc	1
YOR198C_fc_intermediate_1	1
YOR198C_fc_intermediate_2	1
YOR202W_fc	1
YOR206W_fc	1
YOR206W_fc_intermediate_1	1
YOR209C_fc	1
YOR210W_fc	1
YOR215C_fc	1
YOR220W_fc	1
YOR220W_fc_intermediate_1	1
YOR221C_fc	1
YOR222W_fc	1
YOR224C_fc	1
YOR226C_fc	1
YOR226C_fc_intermediate_1	1
YOR227W_fc	1
YOR229W_fc	1
YOR230W_fc	1
YOR230W_fc_intermediate_1	1
YOR230W_fc_intermediate_2	1
YOR232W_fc	1
YOR234C_fc	1
YOR234C_fc_intermediate_1	1
YOR236W_fc	1
YOR239W_fc	1
YOR241W_fc	1
YOR244W_fc	1
YOR246C_fc	1
YOR246C_fc_intermediate_1	1
YOR247W_fc	1
YOR251C_fc	1
YOR253W_fc	1
YOR254C_fc	1
YOR259C_fc	1
YOR260W_fc	1
YOR261C_fc	1
YOR262W_fc	1
